file_name,transcript,label,sentence_type
6_0_d2214.wav,Is there anything I can take that will help with the itching?,question,verb_start
3_0_d345.wav,"No. They are not only ornamental, but also useful.",inform,statement
6_0_d1496.wav,"This sounds better every second. Now, when can I use the stations?",question,question
1_0_d2375.wav,Wow! What's that?,question,question
3_1_d211.wav,Twenty dollars per dozen.,inform,statement
6_1_d213.wav,What a pity!,inform,exclamation
10_1_d1152.wav,"That's fine. If you want, you can sign up for a pre-sessional interview.",directive,statement
0_1_d1561.wav,"Good morning, sir. Can I see your boarding pass, please?",directive,question
6_1_d528.wav,"Well, if you want to live in London, you have to pay the price!",inform,exclamation
4_0_d693.wav,"Yeah, I agree. It makes you feel really good.",inform,statement
0_1_d2383.wav,"Peter, how often do you exercise?",question,question
1_0_d130.wav,She works as a teller in a bank.,inform,statement
10_1_d1325.wav,"Yeah, I suppose you wouldn't want to see that, huh?",question,question
6_0_d1913.wav,All right! Thanks!,inform,exclamation
1_0_d250.wav,What time are you leaving?,question,question
7_1_d30.wav,"Oh, My God! So much!",commissive,exclamation
5_0_d1145.wav,Here is your bill. It comes to eighty yuan. And yours is sixty yuan.,directive,statement
5_1_d968.wav,Umm all right. Let's see when the next movie is playing?,question,question
4_0_d771.wav,You really are lucky!,inform,exclamation
0_1_d197.wav,Is Tom in?,question,verb_start
5_1_d161.wav,Thank you. How much is it?,question,verb_start
7_1_d1974.wav,Yes. The gas station is on the left. And you can't miss it.,inform,statement
3_0_d265.wav,Is there anything else?,question,verb_start
2_0_d1776.wav,Two hundred bucks for a piece of junk like that? That's a ripped-off.,question,statement
2_0_d1047.wav,What's the brand?,question,question
15_0_d499.wav,At least you didn't waste time thinking about what you were going to wear every day!,inform,exclamation
6_1_d742.wav,Big head!,inform,exclamation
11_1_d1741.wav,"No, I didn’t. I was an english teacher for about five years, but by the time I was thirty, I decided I want a fresh challenge.",inform,statement
1_0_d1491.wav,Thank you. It was a lot of hard work. But I'm glad I did it.,inform,verb_start
4_0_d1207.wav,Yes madam. I will give you the small one.,inform,statement
10_1_d1279.wav,Do you want to make another appointment?,directive,verb_start
7_1_d440.wav,Good idea.,commissive,statement
4_0_d896.wav,Umm is there any kind of ice cream you don't like?,question,question
3_0_d1057.wav,One of my snow-shoes that cause on rocks.,inform,statement
10_1_d165.wav,All right. Please wait for a moment.,commissive,statement
4_1_d746.wav,Are you available on Sunday?,question,verb_start
0_0_d6.wav,"Hi, this is Quipu Corporation. Is that Miss Zhang?",question,question
2_1_d1948.wav,"Really? I've seen that movie, too.",inform,statement
16_1_d1753.wav,Don't mention it.,commissive,verb_start
2_0_d2398.wav,How long have you had this toothache?,question,question
1_1_d2462.wav,Here are our passports and tickets.,inform,statement
4_0_d747.wav,"It's very kind of you. By the way, when does the pool close?",question,question
0_0_d2448.wav,"I want to keep a pet, but I don't know which one to buy?",inform,question
4_0_d394.wav,Do you know what the temperature is today?,question,verb_start
0_1_d1296.wav,"Good morning, sir. May I help you?",question,question
3_1_d1190.wav,You can't peek! This is a surprise.,commissive,statement
7_1_d1291.wav,"Wonderful, I'll go with you.",commissive,statement
0_0_d763.wav,Do you have any apartment to rent?,question,verb_start
2_1_d826.wav,Is it a photograph or a document?,question,verb_start
2_0_d2147.wav,"May I have your name, please?",question,verb_start
4_0_d84.wav,We do charge to use the machine.,inform,statement
0_1_d2030.wav,"David, why didn’t you clean the room?",question,question
4_0_d2150.wav,What kind of job are you looking for?,question,question
7_1_d261.wav,Yes. Here you are.,commissive,statement
2_1_d2527.wav,Please fill out this form.,directive,statement
0_0_d636.wav,"OK, Hello!",inform,exclamation
2_0_d1291.wav,"That's coincidence, someone's just returned two tickets and I picked them.",inform,statement
6_1_d2294.wav,Do you think so? I don't like it very much. I found it rather uncomfortable.,question,verb_start
6_0_d932.wav,Oops!,inform,exclamation
13_1_d2344.wav,Don't be so sure. He loves the vase I bought here last week.,inform,verb_start
1_1_d1993.wav,Umm we also have to vacuum the house.,inform,statement
16_1_d407.wav,I've told you I'm an expert.,inform,statement
11_0_d1785.wav,I got sacked today.,inform,statement
8_1_d1449.wav,Drop it in the mail box mark out of town at that corner.,inform,verb_start
4_0_d1723.wav,For four days or so.,inform,statement
7_0_d1960.wav,What's wrong with it?,question,question
4_0_d1329.wav,I really admire those who made such great inventions!,inform,exclamation
5_1_d504.wav,Sure. That’s really nice of you. Let’s go in and try some things on.,directive,statement
9_1_d40.wav,That sounds really convenient. Do you pay extra money to enjoy this service?,question,question
5_1_d1908.wav,Doesn't everyone? Which games are those?,question,verb_start
6_0_d260.wav,"Do I owe you for the sauce, pepper and napkins?",question,verb_start
2_0_d1243.wav,Where have you been?,question,question
9_0_d1489.wav,Do you have any experience in this field?,question,verb_start
2_0_d1108.wav,Can I make an international call from that pay phone?,directive,verb_start
5_0_d415.wav,Don't mention it. You're always been good.What do you say we go out to celebrate?,directive,verb_start
6_1_d910.wav,Did either one of them win an Oscar this year?,question,verb_start
5_0_d1345.wav,How amazing!,inform,exclamation
0_1_d1408.wav,"Excuse me, but could you tell me if this bus goes to the National History Museum?",directive,verb_start
0_1_d1759.wav,"Wow, it has a balcony.",inform,statement
7_1_d1603.wav,"All right. How about this black shirt? It can be worn for anything---a party, a job interview and even a funeral!",directive,exclamation
6_0_d317.wav,Thank you very much.,inform,verb_start
3_0_d640.wav,"Well, do you like novels?",question,question
7_0_d867.wav,Are you sure you want me to cut it that short?,question,verb_start
3_1_d2512.wav,The Canadian rock singer? But I heard you had a part-time job yesterday. How did you see her?,question,question
4_1_d1847.wav,You should declare the camera and the film. Do you have alcohol?,directive,question
5_0_d839.wav,I was planning on doing a lot of wallowing.,inform,statement
17_0_d1551.wav,"White rice, please. None of that healthy brown stuff for me!",inform,exclamation
4_0_d305.wav,Do you mind if I read your newspaper for a while?,directive,verb_start
3_0_d643.wav,"No problem, Madam. Should I check the air in the spare tyre as well?",question,question
8_0_d1083.wav,"Yes, try this one please.",inform,statement
12_1_d1281.wav,OK. Thanks. Goodbye!,commissive,exclamation
1_0_d918.wav,"Good afternoon, Miss Li.",inform,statement
8_0_d2049.wav,"Yeah, but I was born here!!",inform,exclamation
13_1_d2316.wav,The trash is full.,inform,statement
11_1_d1617.wav,Listen! Some people are singing outside. Is it the opera?,question,verb_start
11_1_d1702.wav,Do you need a receipt?,question,verb_start
7_1_d620.wav,"OK, I got it. You're collecting souvenirs!",inform,exclamation
5_1_d363.wav,The night life there. It's so romantic!,question,exclamation
9_0_d1051.wav,Umm does the room have an Internet connection?,question,question
11_0_d826.wav,Thank you. I will deal with it.,inform,verb_start
6_0_d2452.wav,Seven dollars and fifty cents in all.,commissive,statement
0_0_d177.wav,"Can I give you a lift home, Mrs. Word?",directive,verb_start
9_0_d863.wav,I don't know. Why don't you go ask for his autograph?,directive,question
5_1_d803.wav,Superb! It's a four megapixel one and the photos it takes are very vivid and clear.,inform,statement
14_0_d2381.wav,I think so too. Let's go!,inform,exclamation
3_1_d2312.wav,Is that so?,question,verb_start
3_1_d1503.wav,Umm the oval shape one?,question,verb_start
2_0_d1144.wav,"You seem to have something on mind. Promise me, go to see the doctor right now.",inform,statement
4_0_d621.wav,Is it serious?,question,verb_start
1_0_d2449.wav,Is that so? I didn't know it. Can I borrow a jacket and a tie?,directive,verb_start
0_1_d1142.wav,Would you like to see our new shirts?,directive,verb_start
15_0_d1063.wav,Aren't you going to have a holiday abroad this year?,question,verb_start
5_0_d1992.wav,People go to the cemetery to pay their respects to the dead.,inform,statement
8_1_d1455.wav,Good bye!,inform,exclamation
12_0_d609.wav,( When they are dancing ) You dance gracefully!,inform,exclamation
11_1_d2402.wav,"Yes, I have two brothers who live in New York and a sister who lives in Boston.",inform,statement
4_0_d1421.wav,They're not actually that bad. They could be worse. What do you think about it?,question,question
14_1_d153.wav,Don't mention it. That's what friends are for!,inform,verb_start
4_0_d30.wav,Come on. What do you want to do? Washing clothes or cleaning the house?,question,verb_start
3_1_d997.wav,Actually I’m buying a camera for my husband.,inform,statement
1_0_d337.wav,Yeah.,inform,statement
5_0_d2334.wav,Maybe!,inform,exclamation
6_1_d884.wav,"Oh dear. Well, get well soon and try to be more careful in future.",inform,statement
7_1_d1417.wav,"Certainly.Just a moment, sir.",commissive,statement
0_1_d95.wav,"Good afternoon. Welcome to China. May I see your passport, customs and health declaration form?",directive,question
11_1_d750.wav,Yes.,inform,statement
11_0_d1410.wav,"Ha, I know you are great secretary.",inform,statement
2_1_d77.wav,Sure. What kind of room do you like?,question,question
7_0_d1434.wav,What a pity!,inform,exclamation
5_1_d1961.wav,"Yes, I think you’re right!",commissive,exclamation
7_1_d1977.wav,"Yes, here you are.",inform,statement
5_0_d1012.wav,How do your experiences benefit our company?,question,question
2_0_d1177.wav,Is that your wedding ring?,question,verb_start
8_1_d1211.wav,How do they all get in such tiptop shape?,question,question
2_1_d173.wav,"It's a nice color, and the style is not bad, but a bit too small. I'd like to get a slightly larger one.",inform,statement
18_1_d746.wav,We'll pick you up at your place at noon. Be there or be square!,inform,exclamation
0_1_d379.wav,I would like to buy a bottle of cleansing milk. Can you recommend me some kinds?,directive,question
7_0_d1916.wav,What do you mean highway mileage?,question,question
8_0_d1436.wav,"Let me see. It's fifty seven dollars, twenty cents, including tax.",inform,verb_start
6_1_d1328.wav,Do you know the news?,question,verb_start
10_1_d307.wav,I have only two rooms on the first floor. How about room one o eight?,directive,question
0_0_d743.wav,Can I help you?,question,verb_start
11_0_d75.wav,No. I've never been there.,inform,statement
0_0_d305.wav,"Excuse me, could you spare me a few minutes?",directive,verb_start
6_0_d401.wav,Don't be so modest. I'm sure you can dance it very well. Let's dance it now.,directive,verb_start
0_1_d1745.wav,Who are you writing a letter to?,question,question
15_1_d997.wav,No you’re not! There are some right here!,inform,exclamation
4_1_d2258.wav,"Yes, we have various sauces. What about the gravy?",directive,question
1_0_d1759.wav,Yeah. Complete with nice of you.,inform,statement
2_1_d895.wav,And let them ruin my life? Forget it!,inform,exclamation
9_1_d465.wav,I might need some tools though. Do you know where I can get some?,question,question
4_1_d129.wav,"Is there any particular brand you like, sir?",question,verb_start
0_0_d326.wav,What can I do?,question,question
5_1_d22.wav,Are you kidding? You're going to cause an accident just from people gawking!,directive,verb_start
4_1_d826.wav,Could I see both of them?,directive,verb_start
14_1_d443.wav,Bye.,inform,statement
2_1_d1454.wav,"Yeah, I love horror movies. Would you like to go with me tomorrow?",directive,question
13_0_d2499.wav,Sounds good. I'll see you on Wednesday then.,inform,verb_start
8_0_d1496.wav,"Oh, boy! This is going to be great. I'm going to the gym right now!",inform,exclamation
0_1_d107.wav,How was your test?,question,question
2_1_d1619.wav,Two-fifty Yuan.,inform,statement
0_1_d345.wav,"Umm, where do these flower vases come from?",question,question
10_0_d1714.wav,"Do I need to buy them ripe, or will they ripen at home?",question,verb_start
6_0_d343.wav,No. But you must not leave it too long. Did you report it the police?,question,question
